"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AK1","AL1","AM1","AN1","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","AX4","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72503014732","2023-06-09T00:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","330,1,N,0036,1","99999,9,9,N","011000,1,9,9","+0194,1","+0078,1","10060,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+01750,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,01750,1,99,9,99,9","120,M,+0222,1","120,N,+0144,1",,,,,,,,,,,"99999,9,10047,1","3,1,004,1,+999,9",,,,,,,,,,,,,,,,,"SYN08072503 32761 63307 10194 20078 30047 40060 53004 92351 333 10222 20144 555 90900=",
"72503014732","2023-06-09T00:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","340,5,N,0031,5","02743,5,M,N","014484,5,N,5","+0189,5","+0078,5","10063,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01524,5,99,9","08,5,+02743,5,99,9",,"1,99,1,+01524,5,9","4,99,1,+02743,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9",,,,,,,,,,,,,"10064,5,10054,5",,,,,,,,,,,,,,,,,,"MET09906/08/23 19:51:01 METAR KLGA 090051Z 34006KT 9SM FEW050 OVC090 19/08 A2972 RMK AO2 SLP063 T01890078",
"72503014732","2023-06-09T01:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","340,5,N,0031,5","03048,5,M,N","016093,5,N,5","+0189,5","+0078,5","10070,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01524,5,99,9","07,5,+03048,5,99,9","07,5,+07620,5,99,9","1,99,1,+01524,5,9","3,99,1,+03048,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9",,,,,,,,,,,,,"10071,5,10060,5",,,,,,,,,,,,,,,,,,"MET10706/08/23 20:51:01 METAR KLGA 090151Z 34006KT 10SM FEW050 BKN100 BKN250 19/08 A2974 RMK AO2 SLP070 T01890078",
"72503014732","2023-06-09T02:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","340,5,N,0031,5","03048,5,M,N","016093,5,N,5","+0183,5","+0078,5","10069,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+03048,5,99,9","07,5,+07620,5,99,9",,"3,99,1,+03048,5,9","3,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,,,"10068,5,10057,5","0,9,008,9,+999,9",,,,,,,,,,,,,,,,,"MET10606/08/23 21:51:01 METAR KLGA 090251Z 34006KT 10SM BKN100 BKN250 18/08 A2973 RMK AO2 SLP069 T01830078 50008",
"72503014732","2023-06-09T03:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","340,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0183,1","+0078,1","10069,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"99999,9,10054,1","9,9,008,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472503 32966 63406 10183 20078 30054 40069 50008 90251 555 90903=",
"72503014732","2023-06-09T03:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","340,5,N,0041,5","02896,5,M,N","016093,5,N,5","+0178,5","+0078,5","10070,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+02896,5,99,9","07,5,+07620,5,99,9",,"3,99,1,+02896,5,9","3,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02896,1,99,9,99,9",,,,,,,,,,,,,"10071,5,10060,5",,,,,,,,,,,,,,,,,,"MET10006/08/23 22:51:02 METAR KLGA 090351Z 34008KT 10SM BKN095 BKN250 18/08 A2974 RMK AO2 SLP070 T01780078",
"72503014732","2023-06-09T04:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","310,5,N,0046,5","07620,5,M,N","016093,5,N,5","+0178,5","+0083,5","10067,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02743,5,99,9","07,5,+07620,5,99,9",,"2,99,1,+02743,5,9","3,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02743,1,99,9,99,9","240,M,+0222,1","240,N,+0144,1",,,,,,,,,,,"10068,5,10057,5",,,,,,,,,,,,,,,,,,"MET11006/08/23 23:51:02 METAR KLGA 090451Z 31009KT 10SM SCT090 BKN250 18/08 A2973 RMK AO2 SLP067 T01780083 402220144",
"72503014732","2023-06-09T04:59:00","6","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","SOD  ","KLGA ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"0000,9,5,999999,9,9",,,,"024,0000,9,5","AU,08,HZ  ,5",,,,,,,,,,,,,"08,5,24,5",,,,,,,,,,,,,,"240,M,+0222,5","240,N,+0144,5",,,,,,,,,"024,W,+0122,D,4","024,D,+0072,D,4",,,"10047,4,10058,4","10046,4,10041,4",,,,,,,,,"1,24,00894,350,9999,5","2,24,00715,330,9999,5","3,24,00304,999,9999,5","024,X,062,D,4","024,N,035,D,4","024,M,049,D,4","SOD76024 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):8  24 HR MAX TEMP (F): 7224 HR MIN TEMP (F): 58AVERAGE STATION PRESSURE(D):29.667 MINIMUM SEA LEVEL PRESSURE:29.65 TIME OF OCCURRENCE:0345 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.8 24 HR AVG TEMP (F): 65DEPART FROM NORMAL: -6  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 72 LATEST NIGHT MIN TEMP(1900-0800 LST):58 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72503014732","2023-06-09T05:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","330,5,N,0036,5","02438,5,M,N","016093,5,N,5","+0167,5","+0083,5","10066,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+02438,5,99,9",,,"4,99,1,+02438,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9","060,M,+0194,1","060,N,+0167,1",,,,,,,,,,,"10068,5,10057,5","8,9,003,9,+999,9",,,,,,,,,,,,,,,,,"MET11106/09/23 00:51:02 METAR KLGA 090551Z 33007KT 10SM OVC080 17/08 A2973 RMK AO2 SLP066 T01670083 10194 20167 58003",
"72503014732","2023-06-09T06:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","330,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0167,1","+0083,1","10066,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+02250,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,02250,1,99,9,99,9","240,M,+0194,1","240,N,+0144,1",,,,,,,,,,,"99999,9,10054,1","8,1,003,1,+999,9",,,,,,,,,,,,,,,,,"SYN08072503 32866 83307 10167 20083 30054 40066 58003 90551 333 10194 20144 555 90906=",
"72503014732","2023-06-09T06:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","300,5,N,0041,5","04572,5,M,N","016093,5,N,5","+0167,5","+0083,5","10063,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02438,5,99,9","08,5,+04572,5,99,9",,"2,99,1,+02438,5,9","4,99,1,+04572,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9",,,,,,,,,,,,,"10064,5,10054,5",,,,,,,,,,,,,,,,,,"MET10006/09/23 01:51:02 METAR KLGA 090651Z 30008KT 10SM SCT080 OVC150 17/08 A2972 RMK AO2 SLP063 T01670083",
"72503014732","2023-06-09T07:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","300,5,N,0046,5","02438,5,M,N","016093,5,N,5","+0161,5","+0089,5","10062,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+02438,5,99,9","08,5,+04572,5,99,9",,"3,99,1,+02438,5,9","4,99,1,+04572,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9",,,,,,,,,,,,,"10061,5,10050,5",,,,,,,,,,,,,,,,,,"MET10006/09/23 02:51:02 METAR KLGA 090751Z 30009KT 10SM BKN080 OVC150 16/09 A2971 RMK AO2 SLP062 T01610089",
"72503014732","2023-06-09T08:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","320,5,N,0036,5","04572,5,M,N","016093,5,N,5","+0156,5","+0094,5","10063,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+03658,5,99,9","07,5,+04572,5,99,9","07,5,+07620,5,99,9","2,99,1,+03658,5,9","3,99,1,+04572,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9",,,,,,,,,,,,,"10064,5,10054,5","5,9,003,9,+999,9",,,,,,,,,,,,,,,,,"MET11306/09/23 03:51:02 METAR KLGA 090851Z 32007KT 10SM SCT120 BKN150 BKN250 16/09 A2972 RMK AO2 SLP063 T01560094 55003",
"72503014732","2023-06-09T09:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","320,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0156,1","+0094,1","10063,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"99999,9,10051,1","5,1,003,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472503 32966 63207 10156 20094 30051 40063 55003 90851 555 90909=",
"72503014732","2023-06-09T09:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","320,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0150,5","+0094,5","10068,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03658,5,99,9","04,5,+04572,5,99,9","04,5,+07620,5,99,9","1,99,1,+03658,5,9","2,99,1,+04572,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9",,,,,,,,,,,,,"10068,5,10057,5",,,,,,,,,,,,,,,,,,"MET10706/09/23 04:51:02 METAR KLGA 090951Z 32009KT 10SM FEW120 SCT150 SCT250 15/09 A2973 RMK AO2 SLP068 T01500094","D01      0ADE726"
"72503014732","2023-06-09T10:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","320,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0156,5","+0089,5","10071,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03658,5,99,9","04,5,+04572,5,99,9","04,5,+07620,5,99,9","1,99,1,+03658,5,9","2,99,1,+04572,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9",,,,,,,,,,,,,"10071,5,10060,5",,,,,,,,,,,,,,,,,,"MET10706/09/23 05:51:02 METAR KLGA 091051Z 32004KT 10SM FEW120 SCT150 SCT250 16/09 A2974 RMK AO2 SLP071 T01560089","D01      0ADE726"
"72503014732","2023-06-09T11:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0161,5","+0089,5","10075,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01829,5,99,9","04,5,+03048,5,99,9","07,5,+07620,5,99,9","1,99,1,+01829,5,9","2,99,1,+03048,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","060,M,+0167,1","060,N,+0150,1",,,,,,,,,,,"10075,5,10064,5","1,9,012,9,+999,9",,,,,,,,,,,,,,,,,"MET12506/09/23 06:51:02 METAR KLGA 091151Z 00000KT 10SM FEW060 SCT100 BKN250 16/09 A2975 RMK AO2 SLP075 T01610089 10167 20150 51012",
"72503014732","2023-06-09T12:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0161,1","+0089,1","10075,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+01750,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,01750,1,99,9,99,9","240,M,+0222,1","240,N,+0150,1",,,,,,,,,,,"99999,9,10061,1","1,1,012,1,+999,9",,,,,,,,,,,,,,,,,"SYN08072503 32766 60000 10161 20089 30061 40075 51012 91151 333 10222 20150 555 90912=",
"72503014732","2023-06-09T12:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0178,5","+0094,5","10077,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,9","02,5,+01829,5,99,9","04,5,+03048,5,99,9","1,99,1,+00762,5,9","1,99,1,+01829,5,9","2,99,1,+03048,5,9","3,99,1,+07620,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,,,,,,,,,,,"10078,5,10067,5",,,,,,,,,,,,,,,,,,"MET10906/09/23 07:51:02 METAR KLGA 091251Z 36005KT 10SM FEW025 FEW060 SCT100 18/09 A2976 RMK AO2 SLP077 T01780094 $",
"72503014732","2023-06-09T13:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","360,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0183,5","+0089,5","10077,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00914,5,99,9","04,5,+03048,5,99,9","07,5,+07620,5,99,9","2,99,1,+00914,5,9","2,99,1,+03048,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9",,,,,,,,,,,,,"10078,5,10067,5",,,,,,,,,,,,,,,,,,"MET10906/09/23 08:51:02 METAR KLGA 091351Z 36005KT 10SM SCT030 SCT100 BKN250 18/09 A2976 RMK AO2 SLP077 T01830089 $",
"72503014732","2023-06-09T14:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","310,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0194,5","+0083,5","10075,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00914,5,99,9","04,5,+03048,5,99,9","07,5,+07620,5,99,9","2,99,1,+00914,5,9","2,99,1,+03048,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9",,,,,,,,,,,,,"10075,5,10064,5","8,9,000,9,+999,9",,,,,,,,,,,,,,,,,"MET11506/09/23 09:51:02 METAR KLGA 091451Z 31004KT 10SM SCT030 SCT100 BKN250 19/08 A2975 RMK AO2 SLP075 T01940083 58000 $","Q018     3APCTEN"
"72503014732","2023-06-09T15:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","310,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0194,1","+0083,1","10075,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00800,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,00800,1,99,9,99,9",,,,,,,,,,,,,"99999,9,10061,1","4,9,000,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472503 32566 63104 10194 20083 30061 40075 58000 91451 555 90915=","Q018     3APCTEN"
"72503014732","2023-06-09T15:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","330,5,N,0031,5","03048,5,M,N","016093,5,N,5","+0211,5","+0072,5","10072,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01463,5,99,9","07,5,+03048,5,99,9","07,5,+07620,5,99,9","2,99,1,+01463,5,9","3,99,1,+03048,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01463,1,99,9,99,9",,,,,,,,,,,,,"10075,5,10064,5",,,,,,,,,,,,,,,,,,"MET10906/09/23 10:51:02 METAR KLGA 091551Z 33006KT 10SM SCT048 BKN100 BKN250 21/07 A2975 RMK AO2 SLP072 T02110072 $",
"72503014732","2023-06-09T16:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","350,5,N,0015,5","02743,5,M,N","016093,5,N,5","+0206,5","+0072,5","10068,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01463,5,99,9","07,5,+02743,5,99,9","07,5,+07620,5,99,9","2,99,1,+01463,5,9","3,99,1,+02743,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01463,1,99,9,99,9",,,,,,,,,,,,,"10068,5,10057,5",,,,,,,,,,,,,,,,,,"MET10906/09/23 11:51:02 METAR KLGA 091651Z 35003KT 10SM SCT048 BKN090 BKN250 21/07 A2973 RMK AO2 SLP068 T02060072 $",
"72503014732","2023-06-09T17:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","310,5,N,0067,5","02134,5,M,N","016093,5,N,5","+0211,5","+0067,5","10063,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01676,5,99,9","07,5,+02134,5,99,9","07,5,+03048,5,99,9","2,99,1,+01676,5,9","3,99,1,+02134,5,9","3,99,1,+03048,5,9","3,99,1,+07620,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01676,1,99,9,99,9","060,M,+0217,1","060,N,+0161,1",,,,,,,,,,,"10064,5,10054,5","8,9,012,9,+999,9",,,,,,,,,"0082,5",,,,,,,,"MET13006/09/23 12:51:02 METAR KLGA 091751Z 31013G16KT 10SM SCT055 BKN070 BKN100 21/07 A2972 RMK AO2 SLP063 T02110067 10217 20161 58012 $",
"72503014732","2023-06-09T18:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","310,1,N,0067,1","99999,9,9,N","016000,1,9,9","+0211,1","+0067,1","10063,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+01750,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,01750,1,99,9,99,9","120,M,+0217,1","120,N,+0161,1",,,,,,,,,,,"99999,9,10051,1","8,1,012,1,+999,9",,,,,,,,,,"4,99,0082,1,999",,,,,,,"SYN08672503 32766 63113 10211 20067 30051 40063 58012 91751 333 10217 20161 91016 555 90918=",
"72503014732","2023-06-09T18:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","340,5,N,0026,5","03048,5,M,N","016093,5,N,5","+0228,5","+0072,5","10058,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01829,5,99,9","07,5,+03048,5,99,9","07,5,+07620,5,99,9","2,99,1,+01829,5,9","3,99,1,+03048,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9",,,,,,,,,,,,,"10058,5,10047,5",,,,,,,,,,,,,,,,,,"MET12606/09/23 13:51:02 METAR KLGA 091851Z 34005KT 10SM SCT060 BKN100 BKN250 23/07 A2970 RMK AO2 RAB1757E11 SLP058 P0000 T02280072 $",
"72503014732","2023-06-09T19:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","290,5,N,0046,5","03048,5,M,N","016093,5,N,5","+0233,5","+0061,5","10052,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01981,5,99,9","07,5,+03048,5,99,9","07,5,+07620,5,99,9","2,99,1,+01981,5,9","3,99,1,+03048,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9",,,,,,,,,,,,,"10054,5,10043,5",,,,,,,,,,,,,,,,,,"MET10906/09/23 14:51:02 METAR KLGA 091951Z 29009KT 10SM SCT065 BKN100 BKN250 23/06 A2969 RMK AO2 SLP052 T02330061 $",
"72503014732","2023-06-09T20:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","010,5,N,0041,5","02134,5,M,N","016093,5,N,5","+0211,5","+0072,5","10052,5","01,0000,9,5","03,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+02134,5,99,9","07,5,+02743,5,99,9","07,5,+07620,5,99,9","3,99,1,+02134,5,9","3,99,1,+02743,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9",,,,,,,,,,,,,"10051,5,10040,5","6,9,011,9,+999,9",,,,,,,,,,,,,,,,,"MET12606/09/23 15:51:02 METAR KLGA 092051Z 01008KT 10SM BKN070 BKN090 BKN250 21/07 A2968 RMK AO2 SLP052 60000 T02110072 56011 $ (ML)",
"72503014732","2023-06-09T21:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","010,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0211,1","+0072,1","10052,1","03,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+02250,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,02250,1,99,9,99,9",,,,,,,,,,,,,"99999,9,10037,1","6,1,011,1,+999,9",,,,,,,,,,,,,,,,,"SYN07072503 12866 60108 10211 20072 30037 40052 56011 69907 92051 555 90921=","Q01  00002PRCP03"
"72503014732","2023-06-09T21:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","999,9,V,0015,5","03048,5,M,N","016093,5,N,5","+0206,5","+0100,5","10055,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02134,5,99,9","07,5,+03048,5,99,9","07,5,+07620,5,99,9","2,99,1,+02134,5,9","3,99,1,+03048,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9",,,,,,,,,,,,,"10058,5,10047,5",,,,,,,,,,,,,,,,,,"MET11406/09/23 16:51:02 METAR KLGA 092151Z VRB03KT 10SM SCT070 BKN100 BKN250 21/10 A2970 RMK AO2 SLP055 T02060100 $ (ML)",
"72503014732","2023-06-09T22:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","120,5,V,0036,5","03353,5,M,N","016093,5,N,5","+0211,5","+0100,5","10059,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01676,5,99,9","04,5,+02134,5,99,9","07,5,+03353,5,99,9","1,99,1,+01676,5,9","2,99,1,+02134,5,9","3,99,1,+03353,5,9","3,99,1,+07620,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01676,1,99,9,99,9",,,,,,,,,,,,,"10061,5,10050,5",,,,,,,,,,,,,,,,,,"MET11406/09/23 17:51:02 METAR KLGA 092251Z 12007KT 10SM FEW055 SCT070 BKN110 21/10 A2971 RMK AO2 SLP059 T02110100 $ (ML)",
"72503014732","2023-06-09T23:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","220,5,N,0036,5","02134,5,M,N","016093,5,N,5","+0206,5","+0100,5","10064,5","01,0000,9,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01676,5,99,9","07,5,+02134,5,99,9","07,5,+03048,5,99,9","1,99,1,+01676,5,9","3,99,1,+02134,5,9","3,99,1,+03048,5,9","3,99,1,+07620,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01676,1,99,9,99,9","060,M,+0233,1","060,N,+0200,1",,,,,,,,,,,"10064,5,10054,5","3,9,012,9,+999,9",,,,,,,,,,,,,,,,,"MET14606/09/23 18:51:02 METAR KLGA 092351Z 22007KT 10SM FEW055 BKN070 BKN100 21/10 A2972 RMK AO2 SLP064 VCSH SW 60000 T02060100 10233 20200 53012 $ (ML)",
